brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,price_per_mile,has_clean_title,had_accident,high_mileage,is_luxury_brand
BMW,X5 xDrive50i,2013,58000.0,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,17900.0,13,0.3086206896551724,1,0,1,1
Audi,A6 55 Prestige,2021,22800.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Blue,Brown,None reported,Yes,52000.0,5,2.280701754385965,1,0,0,1
Subaru,Outback 2.5i Limited,2014,78007.0,Gasoline,173.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,14750.0,12,0.18908559488251053,1,0,1,0
Ford,F-250 King Ranch,2020,36500.0,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Gray,Brown,None reported,Yes,69900.0,6,1.915068493150685,1,0,0,0
Honda,CR-V EX,2004,156350.0,Gasoline,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Brown,Beige,At least 1 accident or damage reported,Yes,3990.0,22,0.025519667412855773,1,1,1,0
Lexus,GX 460 Luxury,2021,17710.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,59000.0,5,3.331451157538114,1,0,0,1
Ford,Explorer XLT,2013,149000.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Brown,Beige,At least 1 accident or damage reported,Yes,7850.0,13,0.052684563758389265,1,1,1,0
Subaru,Forester 2.5i Limited,2015,90000.0,Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Gray,None reported,Yes,16000.0,11,0.17777777777777778,1,0,1,0
Ford,Bronco Wildtrak Advanced,2022,9990.0,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,64500.0,4,6.456456456456457,1,0,0,0
Mercedes-Benz,A-Class A 220 4MATIC,2019,28663.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,Jupiter Red,Black,None reported,No,29500.0,7,1.0292014094826083,0,0,0,1
Lexus,NX 200t Base,2015,124250.0,Gasoline,235.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Orange,At least 1 accident or damage reported,Yes,17900.0,11,0.14406438631790744,1,1,1,1
Ford,F-250 Lariat,2017,50780.0,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,None reported,Yes,61000.0,9,1.2012603387160299,1,0,0,0
Porsche,911 Carrera C4S,2006,65000.0,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Gray,None reported,No,43000.0,20,0.6615384615384615,0,0,1,1
Tesla,Model 3 Long Range,2022,22457.0,Gasoline,Electric,Automatic,Midnight Silver Metallic,Black,None reported,No,40036.0,4,1.782784877766398,0,0,0,0
Toyota,Camry XSE,2022,19361.0,Gasoline,3.5 Liter,Automatic,Red,Black,None reported,No,38298.0,4,1.9781003047363257,0,0,0,0
BMW,i3 94 Ah,2017,43000.0,Gasoline,170.0HP 0.65L Electric Motor Electric Fuel System,1-Speed A/T,Black,–,None reported,Yes,16500.0,9,0.38372093023255816,1,0,0,1
Ford,F-250 XL SuperCab H/D,2000,115000.0,–,–,A/T,Red,Gray,None reported,Yes,21900.0,26,0.19043478260869565,1,0,1,0
Porsche,Taycan Turbo,2020,2076.0,Gasoline,Electric,Automatic,Gray,Red,None reported,No,99175.0,6,47.77215799614643,0,0,0,1
Porsche,911 GT3,2018,9712.0,Gasoline,4.0L H6 24V GDI DOHC,7-Speed Automatic with Auto-Shift,Red,Black,None reported,No,99175.0,8,10.211593904448105,0,0,0,1
Mercedes-Benz,E-Class E55 AMG,2005,131000.0,Gasoline,469.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None reported,Yes,16500.0,21,0.12595419847328243,1,0,1,1
Toyota,Highlander XLE,2022,31000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,43000.0,4,1.3870967741935485,1,0,0,0
Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2021,24158.0,Plug-In Hybrid,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Gray,Black,None reported,Yes,44900.0,5,1.8585975660236775,1,0,0,0
Audi,A6 3.0T Premium Plus,2016,72865.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,22000.0,10,0.30192822342688536,1,1,1,1
Mercedes-Benz,E-Class E 350 4MATIC,2014,89563.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Black,None reported,Yes,18995.0,12,0.21208534774404608,1,0,1,1
Nissan,Juke SL,2012,72639.0,Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,At least 1 accident or damage reported,Yes,15000.0,14,0.20650064015198447,1,1,1,0
Mercedes-Benz,CLS-Class CLS 550,2012,79000.0,Gasoline,402.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,19999.0,14,0.2531518987341772,1,0,1,1
Audi,A3 2.0T Premium,2012,111564.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,11200.0,14,0.10039080707038113,1,0,1,1
Lexus,GX 460 Base,2018,75000.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,38095.0,8,0.5079333333333333,1,1,1,1
Ford,Mustang Premium,2007,169613.0,Gasoline,210.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,5900.0,19,0.034785069540660206,1,1,1,0
Honda,Pilot EX-L,2011,175000.0,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Gray,None reported,Yes,9000.0,15,0.05142857142857143,1,0,1,0
BMW,540 i,2017,98500.0,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,24500.0,9,0.24873096446700507,1,0,1,1
Chrysler,300 S,2012,53000.0,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,13750.0,14,0.25943396226415094,1,1,1,0
RAM,2500 Longhorn,2015,72200.0,Diesel,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,None reported,Yes,52500.0,11,0.7271468144044322,1,0,1,0
Acura,TSX Base,2005,151600.0,Gasoline,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,7899.0,21,0.05210422163588391,1,0,1,0
Lotus,Evora 2+2,2011,20000.0,Gasoline,276.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Red,None reported,Yes,51000.0,15,2.55,1,0,0,0
Chevrolet,Avalanche 1500 LT,2010,170000.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,At least 1 accident or damage reported,Yes,9000.0,16,0.052941176470588235,1,1,1,0
Ford,F-150 XLT,2019,69800.0,E85 Flex Fuel,395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,10-Speed A/T,Silver,Gray,None reported,Yes,34600.0,7,0.49570200573065903,1,0,1,0
Toyota,Tundra SR5,2020,26300.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,46199.0,6,1.7566159695817491,1,1,0,0
Honda,Fit Sport,2007,156111.0,Gasoline,109.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,At least 1 accident or damage reported,Yes,5200.0,19,0.03330963224884857,1,1,1,0
Chevrolet,Silverado 2500 LTZ,2016,172600.0,Diesel,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,Red,Black,At least 1 accident or damage reported,Yes,32500.0,10,0.18829663962920046,1,1,1,0
Honda,Accord Crosstour EX-L,2010,145000.0,Gasoline,271.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Black,None reported,Yes,9000.0,16,0.06206896551724138,1,0,1,0
Ford,F-250 XLT Super Duty,2001,64309.0,Gasoline,260.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,7500.0,25,0.11662442270910758,1,0,1,0
RAM,1500 TRX,2021,15183.0,Gasoline,702.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,90000.0,5,5.927682276229994,1,0,0,0
Buick,Envision Essence,2020,28548.0,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Ebony Twilight Metallic,Ebony,None reported,No,32063.0,6,1.1231259632898978,0,0,0,0
Volkswagen,Atlas 3.6L SEL Premium R-Line,2022,14000.0,Gasoline,276.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,46900.0,4,3.35,1,0,0,0
Mercedes-Benz,CLS 450 Base,2019,67000.0,Hybrid,369.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,Yellow,Black,None reported,Yes,44500.0,7,0.664179104477612,1,0,1,1
Jeep,Wrangler Unlimited Sport,2017,84786.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None reported,Yes,23500.0,9,0.27716840044346946,1,0,1,0
Mercedes-Benz,S-Class S 63 AMG,2008,93000.0,Gasoline,518.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,17800.0,18,0.1913978494623656,1,0,1,1
Hyundai,Genesis Coupe 3.8 Track,2010,127500.0,Gasoline,306.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,6000.0,16,0.047058823529411764,1,1,1,0
Ford,Mustang Mach-E GT,2022,8000.0,Gasoline,480.0HP Electric Motor Electric Fuel System,1-Speed A/T,Blue,Black,None reported,Yes,60999.0,4,7.624875,1,0,0,0
GMC,Canyon Elevation Standard,2022,16500.0,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,None reported,Yes,32900.0,4,1.993939393939394,1,0,0,0
Jaguar,XK Base,2013,55700.0,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,27200.0,13,0.4883303411131059,1,0,1,0
Ford,F-250 LARIAT,2021,42245.0,Diesel,Intercooled Turbo Diesel V-8 6.7 L/406,Automatic,Agate Black Metallic,Black,None reported,No,76598.0,5,1.8131849923067818,0,0,0,0
Toyota,RAV4 Base,2009,78500.0,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Silver,–,None reported,Yes,12000.0,17,0.15286624203821655,1,0,1,0
Ford,Expedition Platinum,2018,48619.0,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,White,None reported,Yes,51499.0,8,1.0592361011127338,1,0,0,0
Jeep,Wrangler Unlimited 4xe Sahara,2021,51105.0,Hybrid,2.0L I4 16V GDI DOHC Turbo Hybrid,8-Speed Automatic,Black Clearcoat,Black,None reported,Yes,42700.0,5,0.8355346834947657,1,0,0,0
Ford,F-150 XLT,2016,25880.0,E85 Flex Fuel,282.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Red,Gray,None reported,Yes,25500.0,10,0.9853168469860897,1,0,0,0
Tesla,Model S Plaid,2021,20100.0,Gasoline,1020.0HP Electric Motor Electric Fuel System,A/T,Red,Black,None reported,Yes,69995.0,5,3.4823383084577113,1,0,0,0
Toyota,Tacoma SR5,2018,25083.0,Gasoline,3.5L V6 24V PDI DOHC,6-Speed Automatic,Red,Gray,At least 1 accident or damage reported,Yes,34955.0,8,1.3935733365227445,1,1,0,0
Audi,TT Roadster quattro,2002,69300.0,Gasoline,225.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,At least 1 accident or damage reported,Yes,9995.0,24,0.14422799422799423,1,1,1,1
Toyota,Highlander Hybrid Limited Platinum,2019,46000.0,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Silver,Black,None reported,Yes,40000.0,7,0.8695652173913043,1,0,0,0
Jeep,Liberty Sport,2008,141485.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,6500.0,18,0.04594126585857158,1,1,1,0
Toyota,Sequoia Limited,2018,63990.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,48000.0,8,0.7501172058134083,1,1,1,0
Ford,Transit-350 Base,2020,19400.0,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,58000.0,6,2.9896907216494846,1,0,0,0
Subaru,BRZ Limited,2013,129858.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,13490.0,13,0.10388270264442699,1,1,1,0
Volvo,XC60 3.2,2012,102000.0,Gasoline,240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,Yes,10800.0,14,0.10588235294117647,1,0,1,0
Subaru,Impreza WRX Sti Special Edition,2010,8700.0,Gasoline,305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,39900.0,16,4.586206896551724,1,0,0,0
Chevrolet,Bolt EV LT,2018,49279.0,Gasoline,200.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Gray,None reported,Yes,17500.0,8,0.3551208425495647,1,0,0,0
Chevrolet,Monte Carlo Supercharged SS,2004,148800.0,Gasoline,240.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,6500.0,22,0.043682795698924734,1,0,1,0
Cadillac,Escalade Platinum Edition,2012,160249.0,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,12900.0,14,0.08049972230715949,1,0,1,0
Chrysler,300M Base,2004,45000.0,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,6000.0,22,0.13333333333333333,1,0,0,0
Chevrolet,Silverado 2500 LT H/D Extended Cab,2006,169000.0,Diesel,360.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Gray,None reported,Yes,19500.0,20,0.11538461538461539,1,0,1,0
Mercedes-Benz,AMG C 63 S,2017,46000.0,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,56000.0,9,1.2173913043478262,1,0,0,1
Ferrari,488 Spider Base,2019,13900.0,Gasoline,660.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,Yes,99175.0,7,7.134892086330935,1,0,0,0
Acura,TLX V6 Tech,2015,38000.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,Yes,21900.0,11,0.5763157894736842,1,0,0,0
Chevrolet,Corvette Z06,2006,42000.0,Gasoline,505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Orange,Black,None reported,Yes,42000.0,20,1.0,1,0,0,0
Lexus,NX 350h Premium,2024,300.0,Hybrid,240.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Black,None reported,Yes,50999.0,2,169.99666666666667,1,0,0,1
Mercedes-Benz,SLK-Class SLK 350,2008,120800.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Red,Beige,None reported,Yes,13900.0,18,0.11506622516556292,1,0,1,1
Jeep,Wrangler Unlimited Sahara,2020,76313.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Hellayella Clearcoat,Black,None reported,Yes,35234.0,6,0.46170377262065443,1,0,1,0
Chevrolet,Silverado 1500 LT,2012,104000.0,E85 Flex Fuel,315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,16500.0,14,0.15865384615384615,1,1,1,0
Lexus,GX 460 Base,2010,97097.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,22000.0,16,0.22657754616517503,1,1,1,1
Jeep,Wrangler Unlimited X,2008,136731.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Yellow,Gray,None reported,Yes,15900.0,18,0.11628672356671128,1,0,1,0
RAM,1500 Tradesman/Express,2017,40200.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,24000.0,9,0.5970149253731343,1,1,0,0
Ford,Explorer ST,2021,39105.0,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,Black,–,None reported,Yes,44605.0,5,1.140646976090014,1,0,0,0
Mercedes-Benz,G 550 4x4 Squared Base,2017,23567.0,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,99175.0,9,4.2082148767344165,1,1,0,1
BMW,M4 Competition,2021,12500.0,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Blue,At least 1 accident or damage reported,Yes,90000.0,5,7.2,1,1,0,1
Chevrolet,Colorado ZR2,2019,38900.0,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,34700.0,7,0.8920308483290489,1,0,0,0
Lincoln,Navigator L Select,2016,84272.0,Gasoline,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,25221.0,10,0.2992808999430416,1,1,1,0
Mercedes-Benz,E-Class E 350,2016,58375.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,24999.0,10,0.42824839400428266,1,0,1,1
Ford,Mustang Shelby GT500,2007,7346.0,Gasoline,500.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,40999.0,19,5.581132589164171,1,0,0,0
Dodge,Charger SRT8,2008,98231.0,Gasoline,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,15500.0,18,0.15779132860298684,1,1,1,0
Jaguar,XK Base,2007,56000.0,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,18000.0,19,0.32142857142857145,1,0,1,0
Honda,Civic EX,2020,13935.0,Gasoline,174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,None reported,Yes,26000.0,6,1.865805525654826,1,0,0,0
Subaru,Impreza 2.0i,2019,30000.0,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,21250.0,7,0.7083333333333334,1,1,0,0
Saab,9-3 Aero,2009,106000.0,Gasoline,280.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,12950.0,17,0.12216981132075472,1,0,1,0
BMW,650 Gran Coupe i xDrive,2014,82978.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,White,None reported,Yes,18700.0,12,0.22536093904408397,1,0,1,1
Jeep,Wrangler Unlimited Sport,2018,58500.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,35000.0,8,0.5982905982905983,1,0,1,0
Ford,F-350 King Ranch,2015,92421.0,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Brown,None reported,Yes,51900.0,11,0.5615606842600708,1,0,1,0
Mazda,CX-30 Preferred,2020,9927.0,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Snowflake White Pearl,Black,None reported,Yes,27518.0,6,2.7720358617910748,1,0,0,0
Jeep,Wrangler Sport,2000,122945.0,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Beige,Brown,None reported,Yes,13900.0,26,0.11305868477774615,1,0,1,0
Lexus,RX 330 Base,2006,110250.0,Gasoline,230.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,11000.0,20,0.09977324263038549,1,0,1,1
INFINITI,QX56 Base,2011,103010.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None reported,Yes,13500.0,15,0.13105523735559654,1,0,1,0
Hyundai,Veloster Value Edition,2017,55359.0,Gasoline,1.6L I4 16V GDI DOHC,6-Speed Automatic with Auto-Shift,Ironman Silver,Black,None reported,No,15599.0,9,0.28177893386802505,0,0,1,0
Chevrolet,Silverado 1500 LT Extended Cab,2002,118500.0,Gasoline,285.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,5900.0,24,0.049789029535864976,1,1,1,0
Rivian,R1S Launch Edition,2022,7800.0,Gasoline,835.0HP Electric Motor Electric Fuel System,1-Speed A/T,Green,Black,None reported,Yes,92500.0,4,11.85897435897436,1,0,0,0
Land,Rover Range Rover HSE SWB,2020,41500.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Gray,None reported,Yes,68000.0,6,1.6385542168674698,1,0,0,0
BMW,M4 Base,2020,28000.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,White,None reported,Yes,59900.0,6,2.1392857142857142,1,0,0,1
Mercedes-Benz,E-Class E 350,2014,53500.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Brown,None reported,Yes,24500.0,12,0.45794392523364486,1,0,1,1
Honda,Accord Hybrid Base,2021,33523.0,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,Lunar Silver Metallic,Gray,None reported,No,28748.0,5,0.8575604808638845,0,0,0,0
Toyota,Prius v Three,2016,86300.0,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Gray,Black,At least 1 accident or damage reported,Yes,18000.0,10,0.2085747392815759,1,1,1,0
Subaru,WRX Premium,2022,7738.0,Gasoline,271.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Orange,Black,At least 1 accident or damage reported,Yes,33000.0,4,4.264667872835358,1,1,0,0
Bentley,Bentayga Speed,2020,22001.0,Gasoline,6.0L W12 48V PDI DOHC Twin Turbo,8-Speed Automatic,Beluga Black,Hotspur Hide,None reported,Yes,99175.0,6,4.507749647743284,1,0,0,0
Ford,Explorer ST,2022,14361.0,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,51500.0,4,3.586101246431307,1,0,0,0
Chevrolet,Suburban LT,2016,98000.0,E85 Flex Fuel,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Transmission Overdrive Switch,Gray,Gray,At least 1 accident or damage reported,Yes,30000.0,10,0.30612244897959184,1,1,1,0
Chevrolet,Silverado 1500 Limited Custom,2022,30455.0,Gasoline,2.7 Liter DOHC Turbo,Automatic,Summit White,Jet Black,None reported,No,37698.0,4,1.2378263010999835,0,0,0,0
Ford,Explorer Platinum,2020,64552.0,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,Iconic Silver Metallic,Ebony,At least 1 accident or damage reported,Yes,36750.0,6,0.5693084644937415,1,1,1,0
Lexus,RX 350 Base,2017,103866.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Beige,Beige,At least 1 accident or damage reported,Yes,24700.0,9,0.23780640440567655,1,1,1,1
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,35650.0,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,57999.0,7,1.6269004207573632,1,1,0,0
Ford,Explorer Platinum,2021,64957.0,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,Black,Light Slate,None reported,Yes,39979.0,5,0.6154686946749388,1,0,1,0
Dodge,Challenger SRT8 392,2012,33700.0,–,–,6-Speed M/T,Black,Black,None reported,Yes,33500.0,14,0.9940652818991098,1,0,0,0
Chevrolet,Equinox 2LT,2012,96653.0,Gasoline,264.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Brown,At least 1 accident or damage reported,Yes,7500.0,14,0.07759717753199591,1,1,1,0
Dodge,Challenger SXT,2022,29500.0,Gasoline,303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,31000.0,4,1.0508474576271187,1,0,0,0
Porsche,911 Carrera,2021,7400.0,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,None reported,No,99175.0,5,13.402027027027026,0,0,0,1
Volvo,XC70 T6 Platinum,2012,69000.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,15900.0,14,0.23043478260869565,1,1,1,0
Lexus,GX 470 Base,2005,198000.0,Gasoline,270.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,15500.0,21,0.07828282828282829,1,1,1,1
Porsche,911 Carrera GTS,2015,23600.0,Gasoline,430.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed M/T,Red,Black,None reported,Yes,99175.0,11,4.202330508474576,1,0,0,1
Volvo,XC70 3.2,2008,170000.0,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,7000.0,18,0.041176470588235294,1,0,1,0
